LoopIndex,MonitoringScheme,VectorLength,NumOfNodes,Epsilon,Bandwidth,NumberOfMessages,NumberOfChannels,NumberOfFullSyncs,LowerBound,FunctionValue,UpperBound,,Node 1,Node 2,Node 3,Node 4,Node 5
5914,Distance L2 Scheme,100,5,Multiplicative 0.15,1604,604,236,1,390570746.6,456889104,528419245.4,,14264834,13688995,15872859,15570363,24046770
5915,Distance L2 Scheme,100,5,Multiplicative 0.15,1609,609,238,1,390570746.6,456652412,528419245.4,,14313890,13679688,15824252,15565880,24047177
5916,Distance L2 Scheme,100,5,Multiplicative 0.15,1609,609,238,1,390570746.6,456595554,528419245.4,,14326549,13689202,15861733,15528150,24032899
5917,Distance L2 Scheme,100,5,Multiplicative 0.15,1609,609,238,1,390570746.6,456948852,528419245.4,,14365765,13681346,15859429,15532097,24059960
5918,Distance L2 Scheme,100,5,Multiplicative 0.15,1609,609,238,1,390570746.6,456469123,528419245.4,,14404538,13687835,15834174,15483646,24048813
5919,Distance L2 Scheme,100,5,Multiplicative 0.15,1609,609,238,1,390570746.6,456668671,528419245.4,,14414654,13705218,15832622,15470665,24100540
5920,Distance L2 Scheme,100,5,Multiplicative 0.15,1609,609,238,1,390570746.6,456889632,528419245.4,,14431862,13711771,15826732,15463113,24132360
5921,Distance L2 Scheme,100,5,Multiplicative 0.15,1609,609,238,1,390570746.6,456748968,528419245.4,,14417405,13723745,15809261,15478358,24120252
5922,Distance L2 Scheme,100,5,Multiplicative 0.15,1609,609,238,1,390570746.6,456627409,528419245.4,,14408837,13714441,15808933,15465932,24124936
5923,Distance L2 Scheme,100,5,Multiplicative 0.15,1609,609,238,1,390570746.6,456644811,528419245.4,,14441240,13688687,15798047,15455958,24142286
5924,Distance L2 Scheme,100,5,Multiplicative 0.15,1609,609,238,1,390570746.6,456468259,528419245.4,,14453457,13681864,15777148,15464938,24141984
5925,Distance L2 Scheme,100,5,Multiplicative 0.15,1609,609,238,1,390570746.6,456484927,528419245.4,,14472520,13674880,15778350,15460175,24121227
5926,Distance L2 Scheme,100,5,Multiplicative 0.15,1609,609,238,1,390570746.6,456703320,528419245.4,,14502179,13679495,15741212,15446311,24177251
5927,Distance L2 Scheme,100,5,Multiplicative 0.15,1609,609,238,1,390570746.6,456609835,528419245.4,,14507115,13656023,15714257,15458055,24173243
5928,Distance L2 Scheme,100,5,Multiplicative 0.15,1609,609,238,1,390570746.6,456776672,528419245.4,,14538629,13659407,15727527,15451362,24177386
5929,Distance L2 Scheme,100,5,Multiplicative 0.15,1609,609,238,1,390570746.6,456833218,528419245.4,,14552020,13672283,15700116,15447306,24209707
5930,Distance L2 Scheme,100,5,Multiplicative 0.15,1609,609,238,1,390570746.6,456881510,528419245.4,,14552737,13665857,15725997,15455989,24215847
5931,Distance L2 Scheme,100,5,Multiplicative 0.15,1609,609,238,1,390570746.6,456517515,528419245.4,,14532229,13663710,15707676,15430866,24265180
5932,Distance L2 Scheme,100,5,Multiplicative 0.15,1609,609,238,1,390570746.6,456917619,528419245.4,,14580339,13646020,15723631,15434169,24353112
5933,Distance L2 Scheme,100,5,Multiplicative 0.15,1609,609,238,1,390570746.6,456950855,528419245.4,,14570694,13633474,15721910,15405375,24423000
5934,Distance L2 Scheme,100,5,Multiplicative 0.15,1609,609,238,1,390570746.6,456559527,528419245.4,,14569001,13639720,15727818,15370694,24411155
5935,Distance L2 Scheme,100,5,Multiplicative 0.15,1609,609,238,1,390570746.6,456915176,528419245.4,,14587193,13662643,15728255,15367648,24459370
5936,Distance L2 Scheme,100,5,Multiplicative 0.15,1609,609,238,1,390570746.6,457282412,528419245.4,,14601180,13662828,15744133,15409308,24470686
5937,Distance L2 Scheme,100,5,Multiplicative 0.15,1609,609,238,1,390570746.6,457578364,528419245.4,,14628248,13660240,15731765,15413568,24503467
5938,Distance L2 Scheme,100,5,Multiplicative 0.15,1609,609,238,1,390570746.6,457501969,528419245.4,,14635886,13678910,15723919,15389056,24527350
5939,Distance L2 Scheme,100,5,Multiplicative 0.15,1609,609,238,1,390570746.6,457936835,528419245.4,,14683561,13695087,15727218,15410368,24541180
5940,Distance L2 Scheme,100,5,Multiplicative 0.15,1609,609,238,1,390570746.6,457627316,528419245.4,,14731268,13678635,15721170,15400045,24526919
5941,Distance L2 Scheme,100,5,Multiplicative 0.15,1614,614,240,1,390570746.6,457708413,528419245.4,,14785605,13697052,15677543,15395266,24555358
5942,Distance L2 Scheme,100,5,Multiplicative 0.15,1614,614,240,1,390570746.6,457780391,528419245.4,,14812192,13711696,15618842,15414774,24559584
5943,Distance L2 Scheme,100,5,Multiplicative 0.15,1614,614,240,1,390570746.6,457517405,528419245.4,,14812987,13707301,15597516,15413038,24578558
5944,Distance L2 Scheme,100,5,Multiplicative 0.15,1614,614,240,1,390570746.6,457797302,528419245.4,,14820801,13724731,15589571,15416019,24571474
5945,Distance L2 Scheme,100,5,Multiplicative 0.15,1614,614,240,1,390570746.6,457525552,528419245.4,,14836209,13704105,15580981,15388015,24520735
5946,Distance L2 Scheme,100,5,Multiplicative 0.15,1614,614,240,1,390570746.6,457424350,528419245.4,,14880140,13698754,15586022,15330739,24481860
5947,Distance L2 Scheme,100,5,Multiplicative 0.15,1614,614,240,1,390570746.6,457265934,528419245.4,,14907666,13704820,15577223,15359091,24410204
5948,Distance L2 Scheme,100,5,Multiplicative 0.15,1614,614,240,1,390570746.6,456781186,528419245.4,,14910023,13706023,15569055,15375054,24294215
5949,Distance L2 Scheme,100,5,Multiplicative 0.15,1614,614,240,1,390570746.6,456650972,528419245.4,,14898476,13674989,15574125,15396780,24291611
5950,Distance L2 Scheme,100,5,Multiplicative 0.15,1614,614,240,1,390570746.6,456722839,528419245.4,,14903100,13674641,15575788,15369333,24317007
5951,Distance L2 Scheme,100,5,Multiplicative 0.15,1614,614,240,1,390570746.6,457152861,528419245.4,,14909951,13681892,15605735,15368606,24349344
5952,Distance L2 Scheme,100,5,Multiplicative 0.15,1614,614,240,1,390570746.6,457467845,528419245.4,,14921429,13689893,15623423,15392006,24359069
5953,Distance L2 Scheme,100,5,Multiplicative 0.15,1614,614,240,1,390570746.6,457127854,528419245.4,,14918338,13679642,15609723,15405126,24307113
5954,Distance L2 Scheme,100,5,Multiplicative 0.15,1614,614,240,1,390570746.6,457017274,528419245.4,,14898781,13662591,15609693,15424046,24340564
5955,Distance L2 Scheme,100,5,Multiplicative 0.15,1614,614,240,1,390570746.6,456976243,528419245.4,,14912792,13670663,15578834,15438055,24374354
5956,Distance L2 Scheme,100,5,Multiplicative 0.15,1614,614,240,1,390570746.6,457359781,528419245.4,,14925321,13678328,15582397,15454253,24415494
5957,Distance L2 Scheme,100,5,Multiplicative 0.15,1619,619,242,1,390570746.6,457425865,528419245.4,,14936424,13669865,15559518,15453405,24462749
5958,Distance L2 Scheme,100,5,Multiplicative 0.15,1619,619,242,1,390570746.6,457401091,528419245.4,,14936506,13682155,15556041,15461922,24456497
5959,Distance L2 Scheme,100,5,Multiplicative 0.15,1619,619,242,1,390570746.6,457066058,528419245.4,,14952140,13676463,15512246,15470509,24407625
5960,Distance L2 Scheme,100,5,Multiplicative 0.15,1619,619,242,1,390570746.6,457239526,528419245.4,,14951451,13704289,15504677,15490431,24385586
5961,Distance L2 Scheme,100,5,Multiplicative 0.15,1619,619,242,1,390570746.6,457391066,528419245.4,,14985868,13705458,15509098,15500745,24377706
5962,Distance L2 Scheme,100,5,Multiplicative 0.15,1619,619,242,1,390570746.6,457574502,528419245.4,,15002456,13718531,15496012,15488551,24401106
5963,Distance L2 Scheme,100,5,Multiplicative 0.15,1619,619,242,1,390570746.6,457617990,528419245.4,,15028113,13730677,15493520,15491305,24410472
5964,Distance L2 Scheme,100,5,Multiplicative 0.15,1624,624,244,1,390570746.6,457539376,528419245.4,,15072000,13731433,15494008,15479721,24397016
5965,Distance L2 Scheme,100,5,Multiplicative 0.15,1624,624,244,1,390570746.6,457398341,528419245.4,,15093960,13728690,15495318,15499728,24367503
5966,Distance L2 Scheme,100,5,Multiplicative 0.15,1624,624,244,1,390570746.6,457814488,528419245.4,,15112429,13747455,15520245,15513383,24385209
5967,Distance L2 Scheme,100,5,Multiplicative 0.15,1624,624,244,1,390570746.6,457885480,528419245.4,,15139585,13763417,15536456,15501644,24375679
5968,Distance L2 Scheme,100,5,Multiplicative 0.15,1624,624,244,1,390570746.6,458102640,528419245.4,,15182567,13734799,15519704,15509307,24403942
5969,Distance L2 Scheme,100,5,Multiplicative 0.15,1624,624,244,1,390570746.6,458135874,528419245.4,,15198818,13725649,15547803,15501684,24371253
5970,Distance L2 Scheme,100,5,Multiplicative 0.15,1624,624,244,1,390570746.6,457848767,528419245.4,,15190548,13698438,15548516,15517293,24358948
5971,Distance L2 Scheme,100,5,Multiplicative 0.15,1624,624,244,1,390570746.6,457787140,528419245.4,,15174595,13689597,15556891,15523649,24393836
5972,Distance L2 Scheme,100,5,Multiplicative 0.15,1624,624,244,1,390570746.6,457638534,528419245.4,,15173268,13674849,15571628,15516219,24416627
5973,Distance L2 Scheme,100,5,Multiplicative 0.15,1629,629,246,1,390570746.6,457540158,528419245.4,,15171300,13671880,15566236,15519423,24406534
5974,Distance L2 Scheme,100,5,Multiplicative 0.15,1629,629,246,1,390570746.6,457462869,528419245.4,,15173831,13667561,15541094,15515120,24400722
5975,Distance L2 Scheme,100,5,Multiplicative 0.15,1629,629,246,1,390570746.6,457285403,528419245.4,,15146661,13642714,15556133,15491252,24419544
5976,Distance L2 Scheme,100,5,Multiplicative 0.15,1629,629,246,1,390570746.6,457021883,528419245.4,,15139391,13625755,15542559,15515394,24438964
5977,Distance L2 Scheme,100,5,Multiplicative 0.15,1629,629,246,1,390570746.6,457373918,528419245.4,,15169680,13647890,15562661,15519804,24480336
5978,Distance L2 Scheme,100,5,Multiplicative 0.15,1634,634,248,1,390570746.6,458110914,528419245.4,,15214891,13647019,15547853,15530888,24617104
5979,Distance L2 Scheme,100,5,Multiplicative 0.15,1634,634,248,1,390570746.6,458079149,528419245.4,,15217057,13655826,15538246,15523676,24633729
5980,Distance L2 Scheme,100,5,Multiplicative 0.15,1634,634,248,1,390570746.6,457885440,528419245.4,,15204061,13665570,15558874,15495049,24592544
5981,Distance L2 Scheme,100,5,Multiplicative 0.15,1634,634,248,1,390570746.6,458023925,528419245.4,,15214835,13674090,15546163,15482064,24586675
5982,Distance L2 Scheme,100,5,Multiplicative 0.15,1634,634,248,1,390570746.6,458168856,528419245.4,,15227184,13689731,15565326,15510381,24581259
5983,Distance L2 Scheme,100,5,Multiplicative 0.15,1634,634,248,1,390570746.6,458248331,528419245.4,,15248081,13685040,15545690,15482236,24627439
5984,Distance L2 Scheme,100,5,Multiplicative 0.15,1634,634,248,1,390570746.6,458470887,528419245.4,,15272800,13684555,15538856,15512637,24650530
5985,Distance L2 Scheme,100,5,Multiplicative 0.15,1634,634,248,1,390570746.6,458783506,528419245.4,,15303992,13690941,15555009,15526643,24646999
5986,Distance L2 Scheme,100,5,Multiplicative 0.15,1634,634,248,1,390570746.6,458461525,528419245.4,,15309415,13715583,15512204,15511216,24648769
5987,Distance L2 Scheme,100,5,Multiplicative 0.15,1639,639,250,1,390570746.6,458432271,528419245.4,,15338126,13721240,15487112,15523893,24662667
5988,Distance L2 Scheme,100,5,Multiplicative 0.15,1639,639,250,1,390570746.6,457944528,528419245.4,,15357695,13706915,15455328,15515305,24650522
5989,Distance L2 Scheme,100,5,Multiplicative 0.15,1639,639,250,1,390570746.6,458056947,528419245.4,,15376109,13719542,15436658,15530178,24676313
5990,Distance L2 Scheme,100,5,Multiplicative 0.15,1639,639,250,1,390570746.6,458059442,528419245.4,,15405843,13707428,15430176,15549521,24684649
5991,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,457692281,528419245.4,,15419143,13701819,15425261,15540195,24661432
5992,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,457122834,528419245.4,,15376827,13664484,15428211,15511819,24661785
5993,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,457318248,528419245.4,,15392616,13676911,15436233,15517925,24658879
5994,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,457236739,528419245.4,,15380384,13677799,15450049,15513632,24645990
5995,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,457472175,528419245.4,,15391671,13678557,15452647,15531236,24600827
5996,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,457364036,528419245.4,,15383908,13684031,15418230,15542357,24558693
5997,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,457530487,528419245.4,,15405318,13701674,15387721,15525336,24562821
5998,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,457966000,528419245.4,,15401971,13704853,15400107,15527465,24578646
5999,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,458030561,528419245.4,,15413812,13714811,15398496,15507486,24559349
6000,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,458149638,528419245.4,,15419747,13707622,15395239,15504136,24577056
6001,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,458265806,528419245.4,,15455729,13703191,15385354,15486504,24550212
6002,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,458182728,528419245.4,,15452853,13710270,15376746,15498311,24540308
6003,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,458063420,528419245.4,,15459499,13697721,15400787,15502674,24516259
6004,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,458059880,528419245.4,,15489546,13696394,15389021,15523466,24495519
6005,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,458015466,528419245.4,,15485482,13682084,15420714,15538767,24463345
6006,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,458187539,528419245.4,,15492857,13658005,15428832,15555965,24463715
6007,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,458198213,528419245.4,,15511045,13670683,15432777,15556216,24425072
6008,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,458005619,528419245.4,,15517115,13669223,15428598,15558373,24382133
6009,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,458237558,528419245.4,,15536412,13669525,15446438,15554792,24324628
6010,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,457802210,528419245.4,,15532719,13655695,15444105,15516277,24215128
6011,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,457983665,528419245.4,,15553063,13666112,15439956,15515269,24201403
6012,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,457837623,528419245.4,,15539243,13657948,15408926,15512537,24210342
6013,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,457723667,528419245.4,,15519125,13655605,15454896,15510995,24162544
6014,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,457644841,528419245.4,,15518715,13662586,15451811,15503302,24170439
6015,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,457576237,528419245.4,,15492466,13660182,15447436,15514406,24155925
6016,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,457444386,528419245.4,,15486796,13651338,15447346,15532735,24151897
6017,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,457251965,528419245.4,,15510601,13663414,15425305,15524043,24127504
6018,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,457414827,528419245.4,,15519819,13648926,15436560,15496367,24156183
6019,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,457147917,528419245.4,,15499790,13636483,15418566,15452702,24134578
6020,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,457399700,528419245.4,,15516020,13646664,15391246,15463690,24202039
6021,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,457401252,528419245.4,,15484712,13650793,15387960,15455838,24287541
6022,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,457911053,528419245.4,,15496104,13654455,15397793,15421924,24386915
6023,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,458125146,528419245.4,,15483394,13646382,15393533,15439142,24415252
6024,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,458180887,528419245.4,,15489673,13631263,15385298,15440886,24406810
6025,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,457965705,528419245.4,,15502506,13619017,15381018,15436308,24416046
6026,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,458158948,528419245.4,,15503485,13639701,15380668,15431200,24409091
6027,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,458313729,528419245.4,,15508958,13648768,15378577,15440758,24397253
6028,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,458206062,528419245.4,,15506050,13625672,15361425,15432775,24391505
6029,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,458385692,528419245.4,,15523744,13660128,15375126,15408470,24387150
6030,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,458392953,528419245.4,,15524135,13657424,15352662,15377108,24421831
6031,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,458288778,528419245.4,,15519955,13643676,15354994,15394076,24445294
6032,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,458620312,528419245.4,,15550956,13660780,15347844,15388932,24464306
6033,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,458832512,528419245.4,,15582181,13681480,15393723,15371210,24464193
6034,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,458968644,528419245.4,,15617505,13684636,15377634,15377726,24497401
6035,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,458911581,528419245.4,,15611922,13694519,15354078,15401799,24545570
6036,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,459573779,528419245.4,,15643992,13680795,15370893,15449175,24616002
6037,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,459831456,528419245.4,,15663675,13673646,15371537,15471303,24645618
6038,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,459932757,528419245.4,,15699332,13661410,15366913,15453723,24638618
6039,Distance L2 Scheme,100,5,Multiplicative 0.15,1644,644,252,1,390570746.6,459529765,528419245.4,,15713788,13645599,15364704,15458389,24612809
