LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64,Server 65,Server 66,Server 67,Server 68,Server 69,Server 70,Server 71,Server 72,Server 73,Server 74,Server 75,Server 76,Server 77,Server 78,Server 79,Server 80,Server 81,Server 82,Server 83,Server 84,Server 85,Server 86,Server 87,Server 88,Server 89,Server 90,Server 91,Server 92,Server 93,Server 94,Server 95,Server 96,Server 97,Server 98,Server 99,Server 100,Server 101,Server 102,Server 103,Server 104,Server 105,Server 106,Server 107,Server 108,Server 109,Server 110,Server 111,Server 112,Server 113,Server 114,Server 115,Server 116,Server 117,Server 118,Server 119,Server 120,Server 121,Server 122,Server 123,Server 124,Server 125,Server 126,Server 127,Server 128,Server 129,Server 130,Server 131,Server 132,Server 133,Server 134,Server 135,Server 136,Server 137,Server 138,Server 139,Server 140,Server 141,Server 142,Server 143,Server 144,Server 145,Server 146,Server 147,Server 148,Server 149,Server 150,Server 151,Server 152,Server 153,Server 154,Server 155,Server 156,Server 157,Server 158,Server 159,Server 160,Server 161,Server 162,Server 163,Server 164,Server 165,Server 166,Server 167,Server 168,Server 169
660,Naive,20402,169,Lower0.5Upper2,-2019328216,111540,660,199557192.5,399114385,798228770,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0,0,0,0,0,0,1,1151,600190,27380866,13190640,178,0,0,0,0,0,0,0,7,592,4462,1439929,68999890,4132737,4402,9,0,0,0,0,0,0,1,2,2278,5297,124,9,5,0,0,0,0,0,0,0,3,59,350171,0,0,0,0,0,0,0,0,3,20,21,28,1,0,0,0,0,0,0,0,0,62535,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,Dist L2,20402,169,Lower0.5Upper2,89677795,50433,13,192476819.5,399114385,769907278,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0,0,0,0,0,0,1,1151,600190,27380866,13190640,178,0,0,0,0,0,0,0,7,592,4462,1439929,68999890,4132737,4402,9,0,0,0,0,0,0,1,2,2278,5297,124,9,5,0,0,0,0,0,0,0,3,59,350171,0,0,0,0,0,0,0,0,3,20,21,28,1,0,0,0,0,0,0,0,0,62535,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,Value,20402,169,Lower0.5Upper2,337947099,98359,49,195122884.5,397755323,780491538,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,0,0,0,0,0,0,1,1055,600493,27287525,13224636,156,0,0,0,0,0,0,0,8,584,4469,1418572,68498146,4118704,4471,9,0,0,0,0,0,0,1,3,2254,5088,114,9,5,0,0,0,0,0,0,0,3,60,333654,0,0,0,0,0,0,0,0,3,21,15,27,1,0,0,0,0,0,0,0,0,61442,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,FGM,20402,169,Lower0.5Upper2,338073049,199968,49,195122884.5,397755323,780491538,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,0,0,0,0,0,0,1,1055,600493,27287525,13224636,156,0,0,0,0,0,0,0,8,584,4469,1418572,68498146,4118704,4471,9,0,0,0,0,0,0,1,3,2254,5088,114,9,5,0,0,0,0,0,0,0,3,60,333654,0,0,0,0,0,0,0,0,3,21,15,27,1,0,0,0,0,0,0,0,0,61442,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,Vector,20402,169,Lower0.5Upper2,455209424,28942,4,179774213,397755323,719096852,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,0,0,0,0,0,0,1,1055,600493,27287525,13224636,156,0,0,0,0,0,0,0,8,584,4469,1418572,68498146,4118704,4471,9,0,0,0,0,0,0,1,3,2254,5088,114,9,5,0,0,0,0,0,0,0,3,60,333654,0,0,0,0,0,0,0,0,3,21,15,27,1,0,0,0,0,0,0,0,0,61442,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,Oracle Vector,20402,169,Lower0.5Upper2,180639308,11103,1,274347323,397755323,1097389292,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,0,0,0,0,0,0,1,1055,600493,27287525,13224636,156,0,0,0,0,0,0,0,8,584,4469,1418572,68498146,4118704,4471,9,0,0,0,0,0,0,1,3,2254,5088,114,9,5,0,0,0,0,0,0,0,3,60,333654,0,0,0,0,0,0,0,0,3,21,15,27,1,0,0,0,0,0,0,0,0,61442,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,Oracle,20402,169,Lower0.5Upper2,41375256,2028,6,118587818,397755323,474351272,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,0,0,0,0,0,0,1,1055,600493,27287525,13224636,156,0,0,0,0,0,0,0,8,584,4469,1418572,68498146,4118704,4471,9,0,0,0,0,0,0,1,3,2254,5088,114,9,5,0,0,0,0,0,0,0,3,60,333654,0,0,0,0,0,0,0,0,3,21,15,27,1,0,0,0,0,0,0,0,0,61442,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,Naive,20402,169,Lower0.5Upper2,-2015880278,111709,661,198877661.5,397755323,795510646,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,0,0,0,0,0,0,1,1055,600493,27287525,13224636,156,0,0,0,0,0,0,0,8,584,4469,1418572,68498146,4118704,4471,9,0,0,0,0,0,0,1,3,2254,5088,114,9,5,0,0,0,0,0,0,0,3,60,333654,0,0,0,0,0,0,0,0,3,21,15,27,1,0,0,0,0,0,0,0,0,61442,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,Dist L2,20402,169,Lower0.5Upper2,89677807,50447,13,192476819.5,397755323,769907278,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,0,0,0,0,0,0,1,1055,600493,27287525,13224636,156,0,0,0,0,0,0,0,8,584,4469,1418572,68498146,4118704,4471,9,0,0,0,0,0,0,1,3,2254,5088,114,9,5,0,0,0,0,0,0,0,3,60,333654,0,0,0,0,0,0,0,0,3,21,15,27,1,0,0,0,0,0,0,0,0,61442,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,Value,20402,169,Lower0.5Upper2,337947119,98384,49,195122884.5,399409817,780491538,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44,0,0,0,0,0,0,0,0,0,1,1079,607334,27425441,13179217,160,0,2,0,0,0,0,0,8,571,4468,1412389,69060562,4125593,4388,12,0,0,0,0,0,0,1,3,2077,5184,126,9,5,0,0,0,0,0,0,0,3,60,331587,0,0,0,0,0,0,0,0,3,24,17,26,1,0,0,0,0,0,0,0,0,59402,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,FGM,20402,169,Lower0.5Upper2,338073054,199973,49,195122884.5,399409817,780491538,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44,0,0,0,0,0,0,0,0,0,1,1079,607334,27425441,13179217,160,0,2,0,0,0,0,0,8,571,4468,1412389,69060562,4125593,4388,12,0,0,0,0,0,0,1,3,2077,5184,126,9,5,0,0,0,0,0,0,0,3,60,331587,0,0,0,0,0,0,0,0,3,24,17,26,1,0,0,0,0,0,0,0,0,59402,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,Vector,20402,169,Lower0.5Upper2,455413444,28953,4,179774213,399409817,719096852,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44,0,0,0,0,0,0,0,0,0,1,1079,607334,27425441,13179217,160,0,2,0,0,0,0,0,8,571,4468,1412389,69060562,4125593,4388,12,0,0,0,0,0,0,1,3,2077,5184,126,9,5,0,0,0,0,0,0,0,3,60,331587,0,0,0,0,0,0,0,0,3,24,17,26,1,0,0,0,0,0,0,0,0,59402,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,Oracle Vector,20402,169,Lower0.5Upper2,180802524,11112,1,274347323,399409817,1097389292,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44,0,0,0,0,0,0,0,0,0,1,1079,607334,27425441,13179217,160,0,2,0,0,0,0,0,8,571,4468,1412389,69060562,4125593,4388,12,0,0,0,0,0,0,1,3,2077,5184,126,9,5,0,0,0,0,0,0,0,3,60,331587,0,0,0,0,0,0,0,0,3,24,17,26,1,0,0,0,0,0,0,0,0,59402,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,Oracle,20402,169,Lower0.5Upper2,41375256,2028,6,118587818,399409817,474351272,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44,0,0,0,0,0,0,0,0,0,1,1079,607334,27425441,13179217,160,0,2,0,0,0,0,0,8,571,4468,1412389,69060562,4125593,4388,12,0,0,0,0,0,0,1,3,2077,5184,126,9,5,0,0,0,0,0,0,0,3,60,331587,0,0,0,0,0,0,0,0,3,24,17,26,1,0,0,0,0,0,0,0,0,59402,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,Naive,20402,169,Lower0.5Upper2,-2012432340,111878,662,199704908.5,399409817,798819634,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44,0,0,0,0,0,0,0,0,0,1,1079,607334,27425441,13179217,160,0,2,0,0,0,0,0,8,571,4468,1412389,69060562,4125593,4388,12,0,0,0,0,0,0,1,3,2077,5184,126,9,5,0,0,0,0,0,0,0,3,60,331587,0,0,0,0,0,0,0,0,3,24,17,26,1,0,0,0,0,0,0,0,0,59402,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,Dist L2,20402,169,Lower0.5Upper2,89677817,50459,13,192476819.5,399409817,769907278,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44,0,0,0,0,0,0,0,0,0,1,1079,607334,27425441,13179217,160,0,2,0,0,0,0,0,8,571,4468,1412389,69060562,4125593,4388,12,0,0,0,0,0,0,1,3,2077,5184,126,9,5,0,0,0,0,0,0,0,3,60,331587,0,0,0,0,0,0,0,0,3,24,17,26,1,0,0,0,0,0,0,0,0,59402,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,Value,20402,169,Lower0.5Upper2,337947143,98412,49,195122884.5,398617178,780491538,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,0,0,0,0,0,0,0,0,0,0,1083,612017,27463191,13072222,172,0,2,0,0,0,0,0,9,563,4467,1404882,69064358,4099843,4256,12,0,0,0,0,0,0,1,5,2101,5372,132,9,4,0,0,0,0,0,0,0,3,58,306152,0,0,0,0,0,0,0,0,3,25,28,27,1,0,0,0,0,0,0,0,0,55710,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,FGM,20402,169,Lower0.5Upper2,338073065,199984,49,195122884.5,398617178,780491538,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,0,0,0,0,0,0,0,0,0,0,1083,612017,27463191,13072222,172,0,2,0,0,0,0,0,9,563,4467,1404882,69064358,4099843,4256,12,0,0,0,0,0,0,1,5,2101,5372,132,9,4,0,0,0,0,0,0,0,3,58,306152,0,0,0,0,0,0,0,0,3,25,28,27,1,0,0,0,0,0,0,0,0,55710,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,Vector,20402,169,Lower0.5Upper2,455617464,28965,4,179774213,398617178,719096852,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,0,0,0,0,0,0,0,0,0,0,1083,612017,27463191,13072222,172,0,2,0,0,0,0,0,9,563,4467,1404882,69064358,4099843,4256,12,0,0,0,0,0,0,1,5,2101,5372,132,9,4,0,0,0,0,0,0,0,3,58,306152,0,0,0,0,0,0,0,0,3,25,28,27,1,0,0,0,0,0,0,0,0,55710,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,Oracle Vector,20402,169,Lower0.5Upper2,180884132,11117,1,274347323,398617178,1097389292,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,0,0,0,0,0,0,0,0,0,0,1083,612017,27463191,13072222,172,0,2,0,0,0,0,0,9,563,4467,1404882,69064358,4099843,4256,12,0,0,0,0,0,0,1,5,2101,5372,132,9,4,0,0,0,0,0,0,0,3,58,306152,0,0,0,0,0,0,0,0,3,25,28,27,1,0,0,0,0,0,0,0,0,55710,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,Oracle,20402,169,Lower0.5Upper2,41375256,2028,6,118587818,398617178,474351272,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,0,0,0,0,0,0,0,0,0,0,1083,612017,27463191,13072222,172,0,2,0,0,0,0,0,9,563,4467,1404882,69064358,4099843,4256,12,0,0,0,0,0,0,1,5,2101,5372,132,9,4,0,0,0,0,0,0,0,3,58,306152,0,0,0,0,0,0,0,0,3,25,28,27,1,0,0,0,0,0,0,0,0,55710,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,Naive,20402,169,Lower0.5Upper2,-2008984402,112047,663,199308589,398617178,797234356,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,0,0,0,0,0,0,0,0,0,0,1083,612017,27463191,13072222,172,0,2,0,0,0,0,0,9,563,4467,1404882,69064358,4099843,4256,12,0,0,0,0,0,0,1,5,2101,5372,132,9,4,0,0,0,0,0,0,0,3,58,306152,0,0,0,0,0,0,0,0,3,25,28,27,1,0,0,0,0,0,0,0,0,55710,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,Dist L2,20402,169,Lower0.5Upper2,89677829,50473,13,192476819.5,398617178,769907278,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,0,0,0,0,0,0,0,0,0,0,1083,612017,27463191,13072222,172,0,2,0,0,0,0,0,9,563,4467,1404882,69064358,4099843,4256,12,0,0,0,0,0,0,1,5,2101,5372,132,9,4,0,0,0,0,0,0,0,3,58,306152,0,0,0,0,0,0,0,0,3,25,28,27,1,0,0,0,0,0,0,0,0,55710,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,Value,20402,169,Lower0.5Upper2,337947169,98444,49,195122884.5,395936809,780491538,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43,0,0,0,0,0,0,0,0,0,0,1061,614543,27344364,13000456,165,0,2,0,0,0,0,0,10,568,4545,1379375,68334429,4042906,4157,12,0,0,0,0,0,0,1,5,2203,5259,126,8,5,0,0,0,0,0,0,0,3,55,304006,0,0,0,0,0,0,0,0,2,30,38,24,1,0,0,0,0,0,0,0,0,53621,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,FGM,20402,169,Lower0.5Upper2,338073071,199990,49,195122884.5,395936809,780491538,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43,0,0,0,0,0,0,0,0,0,0,1061,614543,27344364,13000456,165,0,2,0,0,0,0,0,10,568,4545,1379375,68334429,4042906,4157,12,0,0,0,0,0,0,1,5,2203,5259,126,8,5,0,0,0,0,0,0,0,3,55,304006,0,0,0,0,0,0,0,0,2,30,38,24,1,0,0,0,0,0,0,0,0,53621,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,Vector,20402,169,Lower0.5Upper2,455821484,28977,4,179774213,395936809,719096852,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43,0,0,0,0,0,0,0,0,0,0,1061,614543,27344364,13000456,165,0,2,0,0,0,0,0,10,568,4545,1379375,68334429,4042906,4157,12,0,0,0,0,0,0,1,5,2203,5259,126,8,5,0,0,0,0,0,0,0,3,55,304006,0,0,0,0,0,0,0,0,2,30,38,24,1,0,0,0,0,0,0,0,0,53621,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,Oracle Vector,20402,169,Lower0.5Upper2,180884132,11117,1,274347323,395936809,1097389292,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43,0,0,0,0,0,0,0,0,0,0,1061,614543,27344364,13000456,165,0,2,0,0,0,0,0,10,568,4545,1379375,68334429,4042906,4157,12,0,0,0,0,0,0,1,5,2203,5259,126,8,5,0,0,0,0,0,0,0,3,55,304006,0,0,0,0,0,0,0,0,2,30,38,24,1,0,0,0,0,0,0,0,0,53621,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,Oracle,20402,169,Lower0.5Upper2,41375256,2028,6,118587818,395936809,474351272,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43,0,0,0,0,0,0,0,0,0,0,1061,614543,27344364,13000456,165,0,2,0,0,0,0,0,10,568,4545,1379375,68334429,4042906,4157,12,0,0,0,0,0,0,1,5,2203,5259,126,8,5,0,0,0,0,0,0,0,3,55,304006,0,0,0,0,0,0,0,0,2,30,38,24,1,0,0,0,0,0,0,0,0,53621,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,Naive,20402,169,Lower0.5Upper2,-2005536464,112216,664,197968404.5,395936809,791873618,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43,0,0,0,0,0,0,0,0,0,0,1061,614543,27344364,13000456,165,0,2,0,0,0,0,0,10,568,4545,1379375,68334429,4042906,4157,12,0,0,0,0,0,0,1,5,2203,5259,126,8,5,0,0,0,0,0,0,0,3,55,304006,0,0,0,0,0,0,0,0,2,30,38,24,1,0,0,0,0,0,0,0,0,53621,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,Dist L2,20402,169,Lower0.5Upper2,89677843,50489,13,192476819.5,395936809,769907278,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43,0,0,0,0,0,0,0,0,0,0,1061,614543,27344364,13000456,165,0,2,0,0,0,0,0,10,568,4545,1379375,68334429,4042906,4157,12,0,0,0,0,0,0,1,5,2203,5259,126,8,5,0,0,0,0,0,0,0,3,55,304006,0,0,0,0,0,0,0,0,2,30,38,24,1,0,0,0,0,0,0,0,0,53621,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,Value,20402,169,Lower0.5Upper2,337947195,98475,49,195122884.5,395019159,780491538,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,0,0,0,0,0,0,0,0,0,0,1058,609763,27390920,12958886,170,0,2,0,0,0,0,0,10,581,4568,1363330,68148880,3972357,4141,14,0,0,0,0,0,0,1,5,2147,5192,128,7,5,0,0,0,0,0,0,0,3,56,293308,0,0,0,0,0,0,0,0,1,23,37,25,1,0,0,0,0,0,0,0,0,51435,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,FGM,20402,169,Lower0.5Upper2,338073079,199998,49,195122884.5,395019159,780491538,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,0,0,0,0,0,0,0,0,0,0,1058,609763,27390920,12958886,170,0,2,0,0,0,0,0,10,581,4568,1363330,68148880,3972357,4141,14,0,0,0,0,0,0,1,5,2147,5192,128,7,5,0,0,0,0,0,0,0,3,56,293308,0,0,0,0,0,0,0,0,1,23,37,25,1,0,0,0,0,0,0,0,0,51435,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
